Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.415999071080394,7.346757394698625,7.517688375902401,7.465373027743163,7.58407605421214,7.842577171529327,7.80047696252168,7.856642447200653,8.12715142536609,8.12097681982899,8.741650786317877,8.89399981513758,8.86039305369224,9.170567172428436,9.113949332098967,9.278637162822507,9.137884944251377,9.441114622808055,9.063643357943123,8.529760961021307,7.874814736819957,7.613504634305994,7.250812154012341,6.610378952124131,6.385059031456115,6.2850878250878415,6.203487370186873,6.210831583164872,6.058130518904428,5.59528435262632,4.7671849370183885,,,
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1600553272688725,1.220954710399166,1.2420823436262864,1.2655006704315233,1.3462694089596217,1.4357101672112245,1.650039104973008,1.7356867426503328,1.864406779661017,1.9209346301826384,1.8486112145357063,1.9196560924992587,1.9449141188753685,2.052602538164429,1.9796194163409915,2.067952183140748,2.1254550041445923,2.244797493846498,2.324899091377869,2.3170182518167928,2.399179228158788,2.2650933709253556,2.4035475188073714,2.711531061610159,2.148814973044451,2.2911413682971933,2.3123218245169466,2.3775853656519548,2.6289006713833123,2.8209641145986115,2.624067020855066,,,
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4344696172369081,0.4339873853558864,0.5065876087260603,0.5227452932240545,0.5425044149342835,0.6191535431960965,0.588595818407276,0.6086466138233033,0.7518684001714613,0.7265885709567205,0.8147967848517325,0.8288713408889223,0.8639048734070613,0.8512537802043828,0.8500479573269679,0.8925964907186215,0.8741248421102025,0.9232161686818382,0.8204421491955303,0.8488741938502262,0.8048984525396666,0.810858922089052,0.8242286433000482,0.8672106139990471,0.9145571017872622,1.0570731089077774,1.1026182595186034,1.0275172808961637,1.1057536727034707,1.145372815002819,1.0004073356481926,,,
Guam,GUM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5685649885693789,1.537704812282286,1.4506079210950902,1.4547858707770056,1.8852745528626662,2.036214445069703,2.0966836568817007,2.280422292577836,2.309510940310322,2.2899313205297,2.187336555778202,2.163438443082406,2.133172349120045,2.1271112677204487,2.198378799196238,1.9502204133424772,1.7574604380201142,2.121818164994759,2.1265000331499038,2.1659669514334623,2.352219185701374,2.461067143221853,2.689370213154902,2.6432260308795588,2.7471007768450906,2.754761062790799,3.2652383718862263,3.24113136945596,3.293512273492261,3.5003311411662934,3.472771016630666,,,
High income,HIC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.653072918612429,9.578382767630995,9.538474796764628,9.543213754736485,9.637913177589473,9.719751510387598,9.963169924408042,10.10138178427887,10.038857415433402,10.05027596601585,10.229692653937287,10.233228790287766,10.12123605382026,10.251214557851783,10.308978217359888,10.291210627670981,10.184552319635646,10.240289097176824,9.961679594516845,9.335714997466031,9.684333817608406,9.48222802907506,9.325761566433643,9.342643703100682,9.145496496668807,9.067674544258113,8.950700948180364,8.854519858347375,8.830790755120503,8.543973194842398,7.794389691118045,,,
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48557023086601564,0.4723212184525082,0.5115651288529692,0.5277030934676844,0.5752941746710646,0.6655103742891589,0.6533200592314964,0.6570029973411943,0.7416933593319656,0.7325818446235467,0.7491972403847237,0.8482330951155632,0.8672193424757134,0.9339504498894108,1.0236195837504285,0.9218713501933279,1.0296054330424005,1.0771835362451103,1.0599032780092565,0.9753057215986561,0.9379792740044206,1.0983352399720545,1.135689627150459,1.080835925312173,1.0828513101557586,1.133809707994132,1.0987128147118246,0.9740473563397011,0.9222340789453529,1.0238553147162182,0.872911171700029,,,
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666465059291836,0.16815055495462986,0.16296393848314653,0.15151260640522407,0.14862426567361897,0.1527060250392405,0.15700062360088485,0.16328448662763964,0.16786273162726115,0.16892515663193008,0.166768998412036,0.17005889351984904,0.17466016419461539,0.17740879900786719,0.18177575982803318,0.1858351700715904,0.19563502087234277,0.20496197916648615,0.20951511435181933,0.21705145428139677,0.22747156344878922,0.2392301397693017,0.24573104616207336,0.25063367953198573,0.2582706807058774,0.2675602431476371,0.2739305170989765,0.2757681583836114,0.279928376000999,0.28911370352903,0.2684710529884467,,,
Croatia,HRV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.25786751198568,3.1445576497615066,3.2849208600516895,3.377160081496145,3.1953833428202434,3.3447618305508837,3.347394185377226,3.7640355287414105,4.088029151823588,4.102648652206257,4.036074553600003,4.464557746900788,4.7131287576932035,5.02112399988939,4.900037169539562,4.975470662819928,5.009859297696977,5.306461368418342,5.04124992313859,4.7166193477115135,4.529770846996119,4.445054947622097,4.077976210282321,3.997143588265026,3.8307951440983827,3.949539490399191,4.0429777194000796,4.2205768364936525,4.02006632837905,4.064519477631527,3.8607053917305714,,,
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14734602577118697,0.14174811829231446,0.12503989852590558,0.0945420191289338,0.02524682107123731,0.11829849451628856,0.1361800830387076,0.16098197234374692,0.16251295141383787,0.16831647346472584,0.17622731445624967,0.18803467404033586,0.2109554114242423,0.20543005783429763,0.1859958763549227,0.18709599534674437,0.18548959410715488,0.21711472008930002,0.2119318697470676,0.20465256234997128,0.24974397737247633,0.27099210874644075,0.23894056302300462,0.25833805500055257,0.2901388107260913,0.31053724541372923,0.31403653346243726,0.3061837192525495,0.29872995229659305,0.2972410222609543,0.28381502424956445,,,
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4990435693582835,6.2228584649198915,5.593595581435697,5.636714492451526,5.586610920731233,5.560218279372619,5.669047693400152,5.5381349335687355,5.586412988953468,5.656686720331955,5.350451000203605,5.524415228902342,5.473180971251179,5.744271809849044,5.575243496037358,5.5438524486557785,5.506450463045246,5.355168868053995,5.281251955034116,4.7730989309214635,4.788038987510328,4.7040297031798,4.377582189037053,4.120313568612895,4.117501825374592,4.407596930538041,4.50869128796621,5.052101733904674,5.033254347268352,4.836876266548605,4.591652907047882,,,
IBRD only,IBD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.586497365294205,2.5749623554855194,2.5309277546099227,2.5107658592636044,2.458808171953712,2.5367451023382297,2.5253321267023483,2.5231705752038036,2.5109672690493308,2.4768342163584807,2.5412401954477404,2.589119549346059,2.6553987102284293,2.844823274822492,3.043198525523155,3.227855338311214,3.4135405057091472,3.5871045872023855,3.6579747223902843,3.713894981341081,3.9536421455577146,4.1794352405500375,4.260608066593804,4.333751356631699,4.341354479747399,4.254220592349004,4.229398947249952,4.294282287803799,4.425060277741483,4.441295753435343,4.305188678868066,,,
IDA & IBRD total,IBT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1656808372375935,2.1546805103968145,2.1146341995510003,2.091035030465083,2.041160376687288,2.0995402914670045,2.0906202277469896,2.084671911954421,2.07247494866394,2.042363854027621,2.090143707716622,2.1236617608844357,2.1680841566706635,2.3096824698398355,2.4595261910926,2.5969615788820435,2.7344040893397343,2.860949165896279,2.907775645078922,2.9388635719955523,3.1163101102367436,3.279910541171505,3.3292700896821774,3.3770951153154773,3.3775528335316167,3.3040677095326716,3.283780597370521,3.328666522196629,3.416591754719209,3.418150997322841,3.2982645879209675,,,
IDA total,IDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48822113729113514,0.49420539939578395,0.4868240336707673,0.46866616617115825,0.4450441671805732,0.4472250899598497,0.4662463787272302,0.46403734437940425,0.4695861551083681,0.47239285380005097,0.48012174916259887,0.483590519807771,0.4739498679774641,0.4739513281918649,0.4828814698444857,0.48759911739358114,0.49372445427762557,0.49754286827765615,0.49762313233945427,0.48098395184528353,0.4969190217152039,0.5030396890986989,0.4880095990042684,0.48943027872065076,0.49855960448161873,0.4965859139111949,0.5223608068490114,0.5437992568708158,0.5467961083509721,0.547832312551737,0.5167214901658412,,,
IDA blend,IDB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9878374585049038,1.0171757412727058,1.027960373533216,1.0013268799286228,0.931217714434159,0.9203313043906574,0.9538133970374806,0.9349457902393071,0.9347155804233773,0.9360329421680136,0.9564490642342943,0.9518193762167224,0.9138227864468663,0.8984848455249067,0.9134370829546115,0.8915238013259413,0.8944260187485854,0.877725713779362,0.8697560831643789,0.8176133397747255,0.8431786249726247,0.845104364312369,0.7988402367684879,0.814695263761855,0.8203186999245516,0.8044018910771984,0.8379398876032126,0.8579998621465376,0.8389209913007498,0.8370347130309607,0.7964588883648427,,,
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8143555259595755,0.8756658647082334,0.9090848535766233,0.9653171946675139,1.0217888419649677,1.1288917791436952,1.1755109680584004,1.2762524731035474,1.2638834079173642,1.3245829050292728,1.3109381334086,1.391237665486662,1.3885145140343216,1.4966734754460707,1.510301504707507,1.4953689153072536,1.5723513617776266,1.6178121777937333,1.5808324154730617,1.6228757236469207,1.7029059791049175,1.9255422235503592,1.925450047606593,1.7704020324585301,1.891427826762091,1.8875644814464916,1.8483038518567843,1.9485744308636923,2.126836838371583,2.245285770708331,2.0716589622147183,,,
IDA only,IDX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24272393378170384,0.23599700291772266,0.21955000638755778,0.2059720800817856,0.20513945099945358,0.21338757008974632,0.22464643086591154,0.23008043458223595,0.23790742391957465,0.24095935289264545,0.24144265046439836,0.24806289271195928,0.25270313311308673,0.26072576314559553,0.266647846825495,0.2847827138538413,0.29261230176353203,0.3066613216140835,0.3105054936362148,0.3113729470720724,0.3220380728510566,0.33003505483688333,0.33084921506479337,0.3250612620845771,0.33612088303906035,0.34151382508078304,0.3639401161187186,0.3866122920358123,0.4010699473151991,0.40398930272254197,0.3779411636327888,,,
Isle of Man,IMN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6474513162937564,0.6830863730964168,0.6900740503654486,0.7031361667106296,0.7256221348960707,0.7651896404365712,0.7872317561139462,0.8173600762291874,0.8187209632895763,0.8662423385131318,0.8850779492261794,0.8837469980087239,0.897242648505059,0.905456601736005,0.9554701574289937,0.9842614726187514,1.0365339215516476,1.1235994817209,1.1803612466615137,1.2788736028408876,1.3380338352242174,1.396878497731993,1.4982041228244098,1.5276744002600142,1.6424652773733281,1.6313234871722753,1.6399140187692798,1.704926720782332,1.7955952985843264,1.7525343662503698,1.5760932319164813,,,
Not classified,INX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.810964452212794,8.903397765004309,8.853736057755809,8.851031845830043,9.140716346376127,9.26840500869947,9.572812170963102,9.790643930290669,10.348005869589107,10.6459595833158,11.177806849305709,11.59143385451975,11.172531064126755,11.03129446836386,10.979047540428601,11.214294333969404,11.059387760784782,10.594547507105117,10.226272423212691,8.948168563790205,8.847879074285851,7.966687947207954,8.046360358758161,7.718343463494222,7.633852469223271,7.887609350744807,8.203375787405095,7.848149556474327,7.699027554405754,7.257748756672624,6.768227590182657,,,
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5572466526599307,3.7782007906311756,3.9353708319421052,3.9616316040232666,4.446007667587846,4.466162563320167,4.5425238307411275,4.679835237641138,4.585422062956958,5.015303278826462,5.194284916832615,5.31037407192706,5.49371213979057,5.73583734069663,6.047643733628583,6.42318378827662,6.79304015839326,7.109332655304279,7.133930129457009,7.296521916558854,7.179825152899503,7.231194866649871,7.230857675277901,7.439600755187477,7.570578314070271,7.325792138510961,7.288966175891454,7.412902628476425,7.445127904950154,7.222980002749867,7.06335132057733,,,
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.636029826290417,2.5520640658849656,3.662536584872362,4.641523878386498,5.043245349816746,4.776814086954048,4.569494104531508,5.324948490356579,3.981354144761088,3.052567565718168,3.558041546221916,3.8368045702485714,3.4722380126589854,3.0026462546967783,3.162657111101252,2.966264933960038,2.8699656782851855,2.674379896197909,3.016467613315057,3.110217425180857,3.4719569484925175,3.4912467426631877,3.809431761871086,3.920421173672136,3.6478560889954976,3.5269442115198784,3.7025508048321845,3.9488089723365505,4.142680466215167,4.347264139322175,3.842177819743993,,,
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.642312793827945,7.424368786293091,7.449714047123808,7.521660820930894,7.858928430462256,7.481792214395741,8.429100536970653,7.944476409666282,7.857703240684992,7.626297403210746,7.913941786241354,7.591343589455659,7.803793087857319,7.689977583664052,7.908920342105082,7.620461423362338,7.610227070728351,7.648363428615445,6.876287750382781,6.61854511317147,6.159973085231149,5.919332693862965,5.799211763678769,6.275558740317021,6.254085391556145,6.219488233604885,4.868247281920111,4.866045428072218,4.817688768176547,4.543450104420032,3.9474653648526594,,,
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.254484978540773,6.975873913922005,7.194475893031427,7.699030602547045,8.031339136877198,8.435581605049595,8.561858749121575,8.733276216586704,8.62580807234969,8.650383673469387,9.0630147877246,9.000232955427862,9.29689497716895,9.40632614317533,9.275943604053458,8.80397108266836,9.120178062577088,9.27534435453545,9.127079684763572,8.7805519931602,9.250262343249908,8.991063380463055,9.615473105366284,8.31348098517278,7.877332424504302,7.9133542559158,7.633161713082144,7.5638736184912725,6.91499302021885,6.935752153744202,6.3452160041670735,,,
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.145053424552233,7.119179514913717,7.082657249657892,6.984254472507577,6.901161788351858,7.325536210726342,7.248530832972845,7.303824626072053,7.492472245468833,7.607846445861913,7.662108329393074,7.662629159565487,7.772183977895023,8.064421037505094,8.189340765980228,8.173814346872572,8.025843914122216,7.860786870804442,7.564324796494301,6.718921187812275,6.836875162762237,6.680550370213102,6.327661920193541,5.751877662078535,5.38744255964141,5.563294288864216,5.498244377493526,5.437912060928189,5.376940360558845,5.311030986731572,4.732372770799354,,,
Jamaica,JAM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1215327566961957,3.0703600157056754,3.346992122646508,3.3862911955859594,3.3752760466020604,3.4601485949472615,3.5720800001895068,3.6025306130756167,3.776769631839576,3.8464782759580953,3.85551669949334,3.8418072640221217,3.885690633618422,3.9973187749502364,3.9684327168223708,3.946298335028726,4.483763747090711,4.453356463614047,3.550009533915105,2.8978096907839808,2.735948990012788,2.741783189599766,2.521544000924699,2.6692952257179523,2.5825781824881138,2.536711225305919,2.693657354796009,2.572661210607127,3.054588907243846,2.983289696787907,2.0690418077205086,,,
Jordan,JOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8541162740652655,2.6678093017661295,3.0839535781624856,2.994239845879013,3.0373529217893833,3.051481597372928,3.009172265527019,3.03646329007228,3.017090031527105,2.9552544803591356,3.217472341735075,3.1473802657597547,3.198445199460452,3.2078251824413737,3.3585465175023677,3.4989664585965325,3.31937135547279,3.2579655661573095,3.016641506629179,3.047713492219519,2.913872200399985,2.9193190416850676,3.3449470684620604,3.0934730845995757,2.951377138391592,2.6657303802745367,2.481771573449199,2.5473156605710545,2.36236318537572,2.163621447611823,1.919172426489797,,,
Japan,JPN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.831598341404947,8.905499177180472,8.961503717098655,8.872832434770768,9.272836281135662,9.332643139505226,9.420124525871325,9.302173619870377,8.94209256329114,9.231189045336448,9.337723800288545,9.22020228236164,9.46887049315391,9.504764402824973,9.449563638355992,9.512764042481587,9.33129428879816,9.593603174975197,9.048953249572477,8.609230985497513,9.03600999453424,9.495009895723328,9.827855738115945,9.944495272470478,9.564305917847827,9.268049645668983,9.166714407126443,9.063691207510317,8.761978850415185,8.478400574889642,8.031495869666802,,,
Kazakhstan,KAZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.512533643259113,14.975098942596306,15.441342725983395,13.38440816103271,12.335747960177299,11.07959899199829,9.846745717596745,8.623793358790248,9.012845317430617,8.215849361759023,8.072763921909889,7.904209993919237,8.820775198890258,9.802269351189372,10.526195192108379,11.171669374898537,12.104668872690477,12.812576852573256,15.341253163319777,13.274060944687017,14.07327541840789,14.824684750478974,14.566322595936539,15.263104785985496,12.104225491423817,10.891051294758661,11.37883973046054,11.9137581041033,11.867549565966087,11.050870348633683,11.297743305942856,,,
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2706556943967795,0.25159465152842586,0.24695280685948656,0.23595384814721904,0.23368255233540208,0.2444793201010464,0.26065573628021355,0.23966072237939967,0.2543537469901628,0.257382506179099,0.2797326012785202,0.24778663550893146,0.23382676593464216,0.20247505843109756,0.22024419751806143,0.24293718635795375,0.2644639970374746,0.25945667922108995,0.2656934161280194,0.30780555282763217,0.32334009226623844,0.32752088277220315,0.2968796046892766,0.32120873806001954,0.36437532552407914,0.386120073710359,0.4031784747655636,0.41058150997656967,0.3854379682272868,0.3823620328763951,0.37407921935575456,,,
Kyrgyz Republic,KGZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.1836172344689375,4.575432386414554,3.048257075785091,2.231872827506808,1.4494695577063632,1.0074335584597844,1.244620171117449,1.2093305510603867,1.2628014258754456,0.9884926865548302,0.9479217703739997,0.8012173666862146,0.9948704590538402,1.1063589316518945,1.0887809273806492,1.0279704025103629,1.0275755020695998,1.2286652494115862,1.399120085735236,1.2510170341612024,1.1737366691752784,1.3945526420773946,1.8094592666571552,1.65308762850549,1.6876874303830005,1.7234803337306317,1.5915124599062425,1.5228614759123618,1.7882583665464666,1.5515938167962577,1.379975379565039,,,
Cambodia,KHM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1414480033684936,0.14087190888529902,0.1387448209367667,0.1352062517388991,0.13400232203651008,0.13469446664727633,0.136801670307438,0.14351485784672252,0.16129810438306302,0.16027389178558274,0.1619791859634102,0.17446640480225953,0.1760021410980085,0.1859754404815248,0.18267764494420144,0.20061777441020073,0.21984334362508837,0.2669183948920549,0.2908442752839093,0.33519971403826293,0.35790639795281554,0.36803501605783223,0.38371800490172203,0.3825147504783935,0.4567276037835443,0.5469490786555014,0.7082684569393976,0.799744091997512,0.8458969532932991,1.1163304262048528,1.13758365931038,,,
Kiribati,KIR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31947180661306634,0.32240380097112725,0.32348750336966153,0.36665697343633447,0.3401275789893352,0.3694112737938906,0.41771296117442536,0.39023580205911657,0.36594604044053375,0.36774393107951747,0.39965775786368857,0.38329412024610354,0.472943722943723,0.4930966469428008,0.5279348187562354,0.6295586976895807,0.6824335801284933,0.5705994235181082,0.6155858646095839,0.552851050983056,0.5028010556044261,0.4933057858761639,0.5169417119102654,0.5630521308610814,0.522676870896204,0.5201059062438415,0.47842852682828046,0.6040112327811104,0.5987191336566853,0.5923970347952768,0.449933972782553,,,
St. Kitts and Nevis,KNA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7980116153164682,2.8439642839524444,2.8728606356968216,2.907327430212078,3.126116044856075,3.1633372502937718,3.280970833236652,3.3924317390507603,3.624236943251187,3.750139431121026,3.9858340115703563,4.105597355716958,4.361922877399274,4.348387930477482,4.705882352941176,4.35741037988229,4.488629090753936,4.775071785600341,4.692934091101875,4.834411876665397,4.8351370166445165,4.9683697274122025,4.800217906007082,4.7564217974752445,4.77934252652284,4.971751412429379,5.118439775675902,5.085277806843151,5.133895856451916,5.187374245472837,4.84866294446077,,,
"Korea, Rep.",KOR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7774654173712205,6.346881436550841,6.790028298918245,7.41276518947054,7.93604118495912,8.546915861048117,9.005890672797905,9.3929047530138,7.919526778681035,8.620916930651234,9.514045352726468,9.640540826499988,9.675782441107451,9.686601173924927,10.105743419973484,9.982494185222523,10.071620609578884,10.34626459099051,10.496943534961007,10.68064537816353,11.607829840639662,11.984803622542632,11.958527049870048,11.890036927838175,11.588715623623616,11.914686493744666,12.016204599795113,12.191493420094902,12.216456168373409,11.825283587375225,10.990029581428546,,,
Kuwait,KWT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.39073326893294,5.84053004852557,14.220246039664747,18.590809998518424,22.345662010863407,21.899600174478103,20.91717459687504,21.179209613799397,23.15613142633539,24.363983260068167,25.757493535844986,26.70552510099544,27.153745010657605,27.656832766596906,28.752424562835706,31.27431608528753,30.649794428302506,28.16354438721717,28.611506150671655,27.777789701489866,27.426379955397856,26.493554825729806,25.132421097469766,23.95814308334691,22.749990429563717,22.775020000035816,22.57269795471192,21.91040082387372,21.46122994497572,21.135214248722164,21.16961025069924,,,
Latin America & Caribbean (excluding high income),LAC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8520643970377952,1.8845550060562781,1.8799697224857195,1.899269654879354,1.967665273524228,1.9640539345775403,2.0537713341022537,2.146530394253804,2.2080621307699406,2.162352949664054,2.2141997846209502,2.1843794261571605,2.153417583034022,2.169540327312691,2.236324911001232,2.274750600910933,2.3207310312844487,2.3800632942661575,2.4114046341320914,2.3101459422405948,2.4460843814757207,2.527889954171415,2.5896582156885373,2.6365264692054065,2.63999587005208,2.6146464836490577,2.535946506833803,2.486042742386197,2.3849244552373854,2.3628440491967604,2.112544976143294,,,
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1188936787436988,0.12303545571838256,0.13057644965935894,0.13025166158125337,0.13276353643444708,0.1369784427263532,0.15493153729425205,0.16044327466373415,0.16245298233897892,0.16443788660643258,0.16628511211774652,0.18077227649945912,0.19719230887920144,0.2023952969424677,0.2099817845079728,0.21481060043020891,0.2762590276482685,0.2870716932711044,0.3338080833317443,0.40730794728030656,0.4549912721252968,0.474258871157907,0.5026884359535847,0.630353375423551,0.6492609827400742,1.3076988469401991,2.278533288697751,2.7228816803628852,2.767597944322637,2.6581751409758083,2.6202834413044025,,,
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5644322007958373,1.9199347430165374,1.874669428449298,2.7040721735332287,2.8996868428741323,3.360128698568557,3.5009294184807414,3.926305479834578,3.8899833061483915,4.008216431922673,3.627423887468575,3.848286703727331,3.786252441717008,3.865848192830459,3.908217129634386,3.721459456339419,3.439442322914389,3.126990806735185,3.8149501607430865,4.42377353879464,4.1763681492453655,4.197198207512463,4.532362416737265,4.093169551375797,4.0085478286009915,4.222074281052799,4.434700370800651,4.774872603061717,4.604611215326107,4.655297983865877,3.7921935368006947,,,
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20537341423005787,0.19312749969575646,0.19602889177083405,0.1972874724947029,0.19707528427939422,0.1970839545150302,0.19778072801486046,0.19080392732765492,0.18583303273992657,0.14330137220525332,0.14707324890923812,0.1503430317730329,0.1449912255738174,0.15431452304295415,0.178920570949643,0.20445039337872184,0.19886282241953673,0.17647010245709852,0.14275267733946598,0.13670447567339453,0.18153432525132118,0.20285806536479195,0.21796091178140883,0.20446035778360375,0.2666505583265736,0.27053577487642355,0.2970380763507425,0.26443560073726746,0.2304172441925794,0.2299164602092276,0.23183892393717725,,,
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.750912146685507,6.637907070314379,5.9265167093380615,6.730715494271689,8.32780326874218,9.188933255272538,9.427194565385618,8.6091230606734,8.412511478706323,8.54551543911247,8.676376729216903,8.426385105448988,8.435402416061493,8.828192192133677,8.521927581285693,9.07917559240464,8.861063162178663,8.101372159607635,8.55374680694949,8.868287131628595,9.174323797271345,6.707419945146613,9.934649319320531,9.98581338934686,9.723088660039975,8.28960787179427,7.751238579630435,8.167602423293747,8.351625314362469,8.325767595136494,6.68280547080212,,,
